person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
1761,Greg,Buckner,Greg Buckner,"Buckner, Greg",G. Buckner,greg-buckner,1976-09-16 00:00:00,Clemson,USA,Clemson/USA,6-4,210,11.0,7,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,greg_buckner,1999.0,2008.0,N,Y,Y,1998,2,53,N
76296,Quinn,Buckner,Quinn Buckner,"Buckner, Quinn",Q. Buckner,quinn-buckner,1954-08-20 00:00:00,Indiana,USA,Indiana/USA,6-3,190,10.0,25,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_quinn_buckner,1976.0,1985.0,N,Y,Y,1976,1,7,N
76297,Dave,Budd,Dave Budd,"Budd, Dave",D. Budd,dave-budd,1938-10-28 00:00:00,Wake Forest,USA,Wake Forest/USA,6-6,205,5.0,10,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_dave_budd,1960.0,1964.0,N,Y,Y,1960,2,10,N
201978,Chase,Budinger,Chase Budinger,"Budinger, Chase",C. Budinger,chase-budinger,1988-05-22 00:00:00,Arizona,USA,Arizona/USA,6-7,209,8.0,10,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,chase_budinger,2009.0,2015.0,N,Y,Y,2009,2,44,N
76298,Walter,Budko,Walter Budko,"Budko, Walter",W. Budko,walter-budko,1925-06-30 00:00:00,Columbia,USA,Columbia/USA,6-5,220,4.0,19,Forward,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_walt_budko,1948.0,1951.0,N,Y,Y,1948,1,6,N
146,Jud,Buechler,Jud Buechler,"Buechler, Jud",J. Buechler,jud-buechler,1968-06-19 00:00:00,Arizona,USA,Arizona/USA,6-6,228,12.0,30,Guard-Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,jud_buechler,1990.0,2001.0,N,Y,Y,1990,2,38,N
672,Matt,Bullard,Matt Bullard,"Bullard, Matt",M. Bullard,matt-bullard,1967-06-05 00:00:00,Iowa,USA,Iowa/USA,6-10,229,12.0,50,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,matt_bullard,1990.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
203493,Reggie,Bullock,Reggie Bullock,"Bullock, Reggie",R. Bullock,reggie-bullock,1991-03-16 00:00:00,North Carolina,USA,North Carolina/USA,6-6,205,10.0,25,Guard-Forward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,reggie_bullock,2013.0,2023.0,Y,Y,Y,2013,1,25,N
76300,Greg,Bunch,Greg Bunch,"Bunch, Greg",G. Bunch,greg-bunch,1956-05-15 00:00:00,California State-Fullerton,USA,California State-Fullerton/USA,6-6,190,1.0,30,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_greg_bunch,1978.0,1978.0,N,Y,Y,1978,2,34,N
76301,Dick,Bunt,Dick Bunt,"Bunt, Dick",D. Bunt,dick-bunt,1930-07-13 00:00:00,New York University,USA,New York University/USA,6-0,170,1.0,,Guard,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_dick_bunt,1952.0,1952.0,N,Y,Y,1952,,,N
76302,Bill,Buntin,Bill Buntin,"Buntin, Bill",B. Buntin,bill-buntin,1942-05-05 00:00:00,Michigan,USA,Michigan/USA,6-7,250,1.0,17,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_bill_buntin,1965.0,1965.0,N,Y,Y,1965,,,N
76303,Luther,Burden,Luther Burden,"Burden, Luther",L. Burden,luther-burden,1953-02-28 00:00:00,Utah,USA,Utah/USA,6-2,185,2.0,14,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_ticky_burden,1976.0,1977.0,N,Y,Y,1975,2,26,N
2469,Pat,Burke,Pat Burke,"Burke, Pat",P. Burke,pat-burke,1973-12-14 00:00:00,Auburn,Ireland,Auburn/Ireland,6-11,250,4.0,11,Center-Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,pat_burke,2002.0,2006.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
203504,Trey,Burke,Trey Burke,"Burke, Trey",T. Burke,trey-burke,1992-11-12 00:00:00,Michigan,USA,Michigan/USA,6-0,185,10.0,3,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,trey_burke,2013.0,2021.0,Y,Y,Y,2013,1,9,N
76304,Roger,Burkman,Roger Burkman,"Burkman, Roger",R. Burkman,roger-burkman,1958-05-22 00:00:00,Louisville,USA,Louisville/USA,6-5,175,1.0,21,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_roger_burkman,1981.0,1981.0,N,Y,Y,1981,6,130,N
202692,Alec,Burks,Alec Burks,"Burks, Alec",A. Burks,alec-burks,1991-07-20 00:00:00,Colorado,USA,Colorado/USA,6-6,214,12.0,5,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,alec_burks,2011.0,2023.0,Y,Y,Y,2011,1,12,N
2766,Antonio,Burks,Antonio Burks,"Burks, Antonio",A. Burks,antonio-burks,1980-02-25 00:00:00,Memphis,USA,Memphis/USA,6-0,195,2.0,1,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,antonio_burks,2004.0,2005.0,N,Y,Y,2004,2,36,N
101207,Kevin,Burleson,Kevin Burleson,"Burleson, Kevin",K. Burleson,kevin-burleson,1979-04-09 00:00:00,Minnesota,USA,Minnesota/USA,6-3,205,2.0,12,Guard,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,kevin_burleson,2005.0,2005.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
76305,Tom,Burleson,Tom Burleson,"Burleson, Tom",T. Burleson,tom-burleson,1952-02-24 00:00:00,North Carolina State,USA,North Carolina State/USA,7-2,225,7.0,16,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_tom_burleson,1974.0,1980.0,N,Y,Y,1974,1,3,N
76307,David,Burns,David Burns,"Burns, David",D. Burns,david-burns,1958-07-03 00:00:00,St. Louis,USA,St. Louis/USA,6-2,180,1.0,5,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_david_burns,1981.0,1981.0,N,Y,Y,1981,3,49,N
76308,Evers,Burns,Evers Burns,"Burns, Evers",E. Burns,evers-burns,1971-08-24 00:00:00,Maryland,USA,Maryland/USA,6-8,260,1.0,53,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADD_evers_burns,1993.0,1993.0,N,Y,Y,1993,2,31,N
76309,Jim,Burns,Jim Burns,"Burns, Jim",J. Burns,jim-burns,1945-09-21 00:00:00,Northwestern,USA,Northwestern/USA,6-3,195,1.0,6,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_jim_burns,1967.0,1967.0,N,Y,Y,1967,4,34,N
197,Scott,Burrell,Scott Burrell,"Burrell, Scott",S. Burrell,scott-burrell,1971-01-12 00:00:00,Connecticut,USA,Connecticut/USA,6-7,218,8.0,2,Guard,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,scott_burrell,1993.0,2000.0,N,Y,Y,1993,1,20,N
76311,Art,Burris,Art Burris,"Burris, Art",A. Burris,art-burris,1924-04-07 00:00:00,Tennessee,USA,Tennessee/USA,6-5,220,2.0,15,Forward,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_art_burris,1950.0,1951.0,N,Y,Y,1950,3,,N
675,Junior,Burrough,Junior Burrough,"Burrough, Junior",J. Burrough,junior-burrough,1973-01-18 00:00:00,Virginia,USA,Virginia/USA,6-8,242,1.0,5,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,junior_burrough,1995.0,1995.0,N,Y,Y,1995,2,33,N
76313,Bob,Burrow,Bob Burrow,"Burrow, Bob",B. Burrow,bob-burrow,1934-06-29 00:00:00,Kentucky,USA,Kentucky/USA,6-7,228,2.0,50,Center,Inactive,N,1610612758,Royals,ROC,kings,Rochester,HISTADD_bob_burrow,1956.0,1957.0,N,Y,Y,1956,,,N
1629126,Deonte,Burton,Deonte Burton,"Burton, Deonte",D. Burton,deonte-burton,1994-01-31 00:00:00,Iowa State,USA,Iowa State/USA,6-4,240,3.0,,Guard-Forward,Inactive,N,0,,,,,deonte_burton,2018.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
416,Willie,Burton,Willie Burton,"Burton, Willie",W. Burton,willie-burton,1968-05-26 00:00:00,Minnesota,USA,Minnesota/USA,6-8,210,8.0,,Forward,Inactive,N,0,,,,,willie_burton,1990.0,1998.0,N,Y,Y,1990,1,9,N
76316,Steve,Burtt,Steve Burtt,"Burtt, Steve",S. Burtt,steve-burtt,1962-11-05 00:00:00,Iona,USA,Iona/USA,6-2,185,4.0,15,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_steve_burtt,1984.0,1992.0,N,Y,Y,1984,2,30,N
76317,Don,Buse,Don Buse,"Buse, Don",D. Buse,don-buse,1950-08-10 00:00:00,Evansville,USA,Evansville/USA,6-4,190,9.0,10,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_don_buse,1976.0,1984.0,N,Y,Y,1972,3,34,N
202221,Brian,Butch,Brian Butch,"Butch, Brian",B. Butch,brian-butch,1984-12-22 00:00:00,Wisconsin,USA,Wisconsin/USA,6-11,240,1.0,43,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,brian_butch,2009.0,2009.0,Y,N,Y,Undrafted,Undrafted,Undrafted,N
76318,Donnie,Butcher,Donnie Butcher,"Butcher, Donnie",D. Butcher,donnie-butcher,1936-02-08 00:00:00,Pikeville,USA,Pikeville/USA,6-2,200,5.0,24,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_donnie_butcher,1961.0,1965.0,N,Y,Y,1961,7,60,N
76319,Al,Butler,Al Butler,"Butler, Al",A. Butler,al-butler,1938-07-09 00:00:00,Niagara,USA,Niagara/USA,6-2,175,4.0,20,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_al_butler,1961.0,1964.0,N,Y,Y,1961,2,17,N
2406,Caron,Butler,Caron Butler,"Butler, Caron",C. Butler,caron-butler,1980-03-13 00:00:00,Connecticut,USA,Connecticut/USA,6-7,228,15.0,31,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,caron_butler,2002.0,2015.0,N,Y,Y,2002,1,10,N
76320,Greg,Butler,Greg Butler,"Butler, Greg",G. Butler,greg-butler,1966-03-11 00:00:00,Stanford,USA,Stanford/USA,6-11,240,3.0,45,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_gregory_butler,1988.0,1990.0,N,Y,Y,1988,2,37,N
2866,Jackie,Butler,Jackie Butler,"Butler, Jackie",J. Butler,jackie-butler,1985-03-10 00:00:00,Coastal Christian Academy (VA),USA,Coastal Christian Academy (VA)/USA,6-10,260,4.0,45,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,jackie_butler,2004.0,2006.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1630215,Jared,Butler,Jared Butler,"Butler, Jared",J. Butler,jared-butler,2000-08-25 00:00:00,Baylor,USA,Baylor/USA,6-3,193,2.0,14,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,jared_butler,2021.0,2023.0,Y,Y,Y,2021,2,40,N
202710,Jimmy,Butler,Jimmy Butler,"Butler, Jimmy",J. Butler,jimmy-butler,1989-09-14 00:00:00,Marquette,USA,Marquette/USA,6-7,230,12.0,22,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,jimmy_butler,2011.0,2023.0,N,Y,Y,2011,1,30,N
348,Mitchell,Butler,Mitchell Butler,"Butler, Mitchell",M. Butler,mitchell-butler,1970-12-15 00:00:00,UCLA,USA,UCLA/USA,6-5,210,9.0,32,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,mitchell_butler,1993.0,2003.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
